StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent_q,Q3,Q4,Q5,Q6,Q7,Q8,mil_inter_1,mil_inter_2,mil_inter_3,mil_inter_4,ideology_1,interest,conservative,nato,uk,zelensky,attention,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,direct_mil,indirect_mil,economic,political,general_1,Q40_1,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q47,Q48,Q49,Q50,Q51_1,Q52_1,Q50_First Click,Q50_Last Click,Q50_Page Submit,Q50_Click Count,Q57,Q58,Q59,Q60,Q61_1,Q62_1
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_4GiD8UslMNzY7To,,,,,33.8231,-84.3258,test,,I agree,Female,25-34 years old,African-American,Highschool,I prefer not to say,"$50,000 - $100,000",Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,7,Somewhat interested,Democrats,Don't know,Don't know,Don't know,2,,,,,,,,,,,7.26,7.95,7.26,9,Do not send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,5,1,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,1,TRUE,11/6/22 17:28,R_7ai1GSbMQsk2A86,,,,,33.8231,-84.3258,test,,I agree,Male,55+ years old,African-American,Master’s degree or above,Contract/ Temporary,"More than $200,000",Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,8,Not at all interested,Don't know,Estonia,Don't know,Don't know,2,,,,,,,,,,,,,,,,,,,,,8.53,9.76,8.64,21,Send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,2,2
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_eRkvEYwbZ4ovnp4,,,,,33.8231,-84.3258,test,,I don't agree,Female,45-54 years old,Asian - Eastern,I prefer not to say,Unemployed,"$50,000 - $100,000",Strongly agree,Strongly agree,Somewhat agree,Neither agree nor disagree,5,Not interested,Democrats,Turkey,Theresa May,Greece,4,,,,,,,,,,,7.16,9.52,7.88,49,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,3,5,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_cSbTOINjQ3JiUku,,,,,33.8231,-84.3258,test,,I agree,Female,Prefer not to say,White / Caucasian,Highschool,Part-time,"More than $200,000",Strongly agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,2,Somewhat interested,Don't know,Estonia,Scott Morrison,United Kingdom,3,,,,,,,,,,,,,,,,,,,,,8.1,9.93,9.58,19,Do not send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Condemn Russia's actions in an international court,1,5
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_0q8Pcfe4F6GlVoa,,,,,33.8231,-84.3258,test,,I agree,Male,35-44 years old,Mixed race,Highschool,Other,"$25,000 - $50,000",Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,3,No answer,Republicans,Turkey,Boris Johnson,Colombia,4,8.77,9.71,9.98,11,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,0,7,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_aXD0tjkfi79aY3I,,,,,33.8231,-84.3258,test,,I don't agree,Prefer not to say,35-44 years old,Other,Other,Unable to work,"$50,000 - $100,000",Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,8,No answer,Don't know,Turkey,Justin Trudeau,Ukraine,4,7.91,8.49,8.69,0,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,9,9,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_elczqPHCjJPQql8,,,,,33.8231,-84.3258,test,,I agree,Male,35-44 years old,Native-American,Bachelor’s degree,Other,"$50,000 - $100,000",Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,10,No answer,Republicans,Bulgaria,Boris Johnson,United Kingdom,3,,,,,,,,,,,0.47,1.95,0.82,6,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,8,8,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_9mkol2xqdxye4ui,,,,,33.8231,-84.3258,test,,I agree,Female,35-44 years old,African-American,Master’s degree or above,I prefer not to say,"$100,000 - $200,000",Strongly disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,3,No answer,Democrats,Turkey,Don't know,Greece,1,,,,,,,,,,,,,,,,,,,,,9.2,9.63,9.68,28,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Condemn Russia's actions in an international court,3,9
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_1Xn8rFrB0KshEj4,,,,,33.8231,-84.3258,test,,I don't agree,Male,25-34 years old,Mixed race,Bachelor’s degree,Contract/ Temporary,"$100,000 - $200,000",Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,7,Not at all interested,Democrats,Don't know,Justin Trudeau,Don't know,3,8.01,8.98,9.29,27,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,1,7,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_cHkjrMrTAgJ1vPo,,,,,33.8231,-84.3258,test,,I agree,Prefer not to say,35-44 years old,Asian - Eastern,Master’s degree or above,I prefer not to say,"More than $200,000",Neither agree nor disagree,Strongly agree,Somewhat agree,Neither agree nor disagree,4,No answer,Don't know,Estonia,Justin Trudeau,Don't know,2,,,,,,,,,,,,,,,,,,,,,3.32,4.38,3.53,12,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,4,5
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_0x28l6uvirs08zY,,,,,33.8231,-84.3258,test,,I don't agree,Prefer not to say,18-24 years old,White / Caucasian,Highschool,Other,"Less than $25,000",Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,0,Somewhat interested,Republicans,Turkey,Scott Morrison,Colombia,3,,,,,,,,,,,2.63,3.66,2.9,15,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,4,4,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_77fqGFrWASuO3j0,,,,,33.8231,-84.3258,test,,I don't agree,Female,45-54 years old,Asian - Indian,Master’s degree or above,Unable to work,"More than $200,000",Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly disagree,3,Not at all interested,Republicans,Turkey,Scott Morrison,Colombia,1,,,,,,,,,,,3.58,6.92,3.58,15,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Condemn Russia's actions in an international court,0,5,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_bxDWogk4QiiJFcO,,,,,33.8231,-84.3258,test,,I don't agree,Non-binary / third gender,35-44 years old,Asian - Eastern,Other,Part-time,"$25,000 - $50,000",Strongly disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,8,No answer,Democrats,Don't know,Theresa May,Greece,4,,,,,,,,,,,,,,,,,,,,,2.53,7.41,3.62,36,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,1,10
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_6QLxoi7Xv4Ym8hE,,,,,33.8231,-84.3258,test,,I don't agree,Prefer not to say,Less than 18 years old,White / Caucasian,Highschool,Unemployed,I prefer not to say,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,10,Not at all interested,Democrats,Estonia,Justin Trudeau,Colombia,4,0.92,9.46,3.08,10,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,9,8,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_cHe8bxuJBUt9aw6,,,,,33.8231,-84.3258,test,,I agree,Female,25-34 years old,African-American,Highschool,Other,"$25,000 - $50,000",Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,3,No answer,Republicans,Ukraine,Theresa May,United Kingdom,4,3.34,6.1,5.88,5,Do not send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,8,8,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_0IijZNvGboOarOu,,,,,33.8231,-84.3258,test,,I don't agree,Non-binary / third gender,Less than 18 years old,Mixed race,I prefer not to say,Other,"Less than $25,000",Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,3,Not at all interested,Don't know,Turkey,Theresa May,Colombia,2,,,,,,,,,,,,,,,,,,,,,4.42,5.42,8.22,39,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,3,1
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_4Ix8D61CFRzpdB4,,,,,33.8231,-84.3258,test,,I agree,Prefer not to say,18-24 years old,Native-American,Master’s degree or above,Full-time,I prefer not to say,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,7,Not at all interested,Democrats,Bulgaria,Don't know,Don't know,1,,,,,,,,,,,7.27,8.89,9.97,20,Do not send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,9,5,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_3egbj2MdefNYXNs,,,,,33.8231,-84.3258,test,,I agree,Male,25-34 years old,African-American,Master’s degree or above,Unemployed,I prefer not to say,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,6,Not interested,Republicans,Bulgaria,Scott Morrison,Don't know,1,,,,,,,,,,,4.24,4.87,5.6,10,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,4,5,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_6PxpZjIlHaMXWh8,,,,,33.8231,-84.3258,test,,I don't agree,Non-binary / third gender,35-44 years old,Hispanic,Highschool,Part-time,"More than $200,000",Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,3,Somewhat interested,Don't know,Don't know,Scott Morrison,Greece,4,,,,,,,,,,,,,,,,,,,,,0.78,9.2,1.75,5,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,5,7
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_0eVVPUV6pjBknSS,,,,,33.8231,-84.3258,test,,I don't agree,Male,Prefer not to say,White / Caucasian,Highschool,I prefer not to say,"More than $200,000",Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,4,Not interested,Republicans,Estonia,Don't know,Greece,1,0.09,8.25,7.82,3,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,1,2,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_9WZ4ZbncOeAFANg,,,,,33.8231,-84.3258,test,,I agree,Prefer not to say,45-54 years old,African-American,Master’s degree or above,Other,"$100,000 - $200,000",Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,10,No answer,Democrats,Estonia,Theresa May,Ukraine,3,,,,,,,,,,,,,,,,,,,,,1.66,5.48,7.95,6,Send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,2,7
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_ba9RGjrpAeztrAa,,,,,33.8231,-84.3258,test,,I agree,Non-binary / third gender,Prefer not to say,African-American,Highschool,Other,"$100,000 - $200,000",Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,0,No answer,Don't know,Don't know,Theresa May,Ukraine,4,,,,,,,,,,,5.79,6.63,8.95,11,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Enact economic sanctions on Russia,Condemn Russia's actions in an international court,7,9,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_eIHEq2qMJVpDZs2,,,,,33.8231,-84.3258,test,,I agree,Male,45-54 years old,Asian - Indian,Other,Other,"$50,000 - $100,000",Strongly disagree,Strongly agree,Strongly disagree,Somewhat agree,4,No answer,Republicans,Estonia,Don't know,Don't know,3,5.62,6.78,9.25,39,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Condemn Russia's actions in an international court,3,10,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_bJgC9U4b1vfzYmW,,,,,33.8231,-84.3258,test,,I agree,Prefer not to say,Prefer not to say,Hispanic,Master’s degree or above,Contract/ Temporary,"$25,000 - $50,000",Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,3,No answer,Don't know,Estonia,Don't know,Don't know,2,,,,,,,,,,,9.91,9.92,9.98,41,Do not send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,0,6,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_9oTJNTTsxxApHkq,,,,,33.8231,-84.3258,test,,I agree,Non-binary / third gender,45-54 years old,I prefer not to say,I prefer not to say,Unemployed,"More than $200,000",Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Strongly agree,2,Not at all interested,Democrats,Bulgaria,Justin Trudeau,Greece,3,7.85,7.96,9.09,50,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,5,2,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_3wMrqbKB7PsqwES,,,,,33.8231,-84.3258,test,,I don't agree,Female,18-24 years old,Asian - Indian,Master’s degree or above,Unemployed,"$100,000 - $200,000",Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,2,No answer,Don't know,Turkey,Justin Trudeau,Greece,1,,,,,,,,,,,,,,,,,,,,,7.1,8,7.3,40,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,5,2
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_8GFQEu1eOZvIf6m,,,,,33.8231,-84.3258,test,,I agree,Prefer not to say,45-54 years old,Other,I prefer not to say,Contract/ Temporary,I prefer not to say,Strongly disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,0,Not interested,Republicans,Ukraine,Don't know,Greece,3,,,,,,,,,,,3.33,5.6,6.01,39,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,2,8,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_0CKcBBDDgEyNeg6,,,,,33.8231,-84.3258,test,,I don't agree,Non-binary / third gender,55+ years old,White / Caucasian,I prefer not to say,Full-time,I prefer not to say,Strongly disagree,Somewhat disagree,Strongly agree,Somewhat disagree,9,Not at all interested,Democrats,Bulgaria,Scott Morrison,Greece,1,5.82,6.6,8.38,44,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,6,2,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_86vClFVLEv3tL2m,,,,,33.8231,-84.3258,test,,I agree,Non-binary / third gender,35-44 years old,Hispanic,Other,Unable to work,I prefer not to say,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,7,Somewhat interested,Democrats,Bulgaria,Justin Trudeau,United Kingdom,2,,,,,,,,,,,,,,,,,,,,,6.63,8.06,7.97,14,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,2,8
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_400Pe4EfbDVzTqS,,,,,33.8231,-84.3258,test,,I agree,Male,Prefer not to say,I prefer not to say,Master’s degree or above,Full-time,"$100,000 - $200,000",Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat disagree,3,No answer,Don't know,Bulgaria,Boris Johnson,Colombia,4,6.2,8.6,9.04,3,Do not send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,6,1,,,,,,,,,,,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_6LvdDa1keV4EX7U,,,,,33.8231,-84.3258,test,,I don't agree,Non-binary / third gender,Less than 18 years old,Native-American,Other,I prefer not to say,I prefer not to say,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,1,Not interested,Democrats,Don't know,Justin Trudeau,Don't know,2,,,,,,,,,,,,,,,,,,,,,6.41,9.32,9.73,6,Send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,2,9
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_5yuT7ZrUw83BEvc,,,,,33.8231,-84.3258,test,,I agree,Female,18-24 years old,Asian - Eastern,Highschool,Unable to work,"$25,000 - $50,000",Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,7,Not interested,Don't know,Bulgaria,Boris Johnson,Greece,1,,,,,,,,,,,9.84,9.99,9.89,44,Do not send US troops to Ukraine,Do not send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,0,1,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_enFOAYlXau2H4h0,,,,,33.8231,-84.3258,test,,I agree,Non-binary / third gender,Prefer not to say,I prefer not to say,Master’s degree or above,Unable to work,"$50,000 - $100,000",Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,8,No answer,Don't know,Turkey,Scott Morrison,Don't know,2,,,,,,,,,,,7.55,8.9,9.72,39,Send US troops to Ukraine,Send military resources to Ukrainian troops,Enact economic sanctions on Russia,Do not condemn Russia's actions in an international court,2,5,,,,,,,,,,
11/6/22 17:28,11/6/22 17:28,Survey Test,,100,0,TRUE,11/6/22 17:28,R_5aKRbpU5w8fNdFI,,,,,33.8231,-84.3258,test,,I agree,Prefer not to say,25-34 years old,Mixed race,Highschool,Other,"$100,000 - $200,000",Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,1,Somewhat interested,Republicans,Ukraine,Don't know,Ukraine,2,5.3,9.22,9.26,23,Do not send US troops to Ukraine,Send military resources to Ukrainian troops,Do not enact economic sanctions on Russia,Condemn Russia's actions in an international court,7,1,,,,,,,,,,,,,,,,,,,,
